gnis_name,reachcode,UVM_ID
Indian Brook,4.30E+12,8002150
Pond Brook,4.30E+12,8002151
Malletts Creek,4.30E+12,8002164
Dead Creek,4.30E+12,8002170
South Inlet,4.30E+12,8002221
Pond Brook,4.30E+12,8002181
Sperry Brook,4.30E+12,8002183
Shanty Brook,4.30E+12,8002265
South Slang Creek,4.30E+12,8002300
Mineral Brook,4.30E+12,8002308
Caldwell Brook,4.30E+12,8002310
South Fork Boquet River,4.30E+12,8002316
La Chute,4.30E+12,8002370
Sanford Brook,4.30E+12,8002365
Charcoal Creek,4.30E+12,8002367
Kimball Brook,4.30E+12,8002372
Pond Brook,4.30E+12,8002407
Little Otter Creek,4.30E+12,8002427
Graves Brook,4.30E+12,8002431
Rugg Brook,4.30E+12,8002435
Pond Brook,4.30E+12,8002509
South Slang Creek,4.30E+12,8002465
North Branch Great Chazy River,4.30E+12,8002455
Pike River,4.30E+12,8002462
Wolf Pond Brook,4.30E+12,8002476
Gravestone Brook,4.30E+12,8002487
Sperry Brook,4.30E+12,8002492
Mud Hollow Brook,4.30E+12,8002497
Fly Brook,4.30E+12,8002508
Pike River,4.30E+12,8002521
Brandy Brook,4.30E+12,8002524
Black River,4.30E+12,8002545
Greenland Brook,4.30E+12,8002549
Pike River,4.30E+12,8002557
La Chute,4.30E+12,8002626
Pike River,4.30E+12,8002563
Royce Brook,4.30E+12,8002574
La Chute,4.30E+12,8002578
Rock River,4.30E+12,8002584
Sperry Brook,4.30E+12,8002597
La Chute,4.30E+12,8002614
Corbeau Creek,4.30E+12,8002639
Falls Brook,4.30E+12,8002661
Braisted Brook,4.30E+12,8002668
Potash Brook,4.30E+12,8002669
Hammond Brook,4.30E+12,8002682
Deep Inlet Brook,4.30E+12,8002691
East Creek,4.30E+12,8002716
Trout Pond Brook,4.30E+12,8002742
Butternut Brook,4.30E+12,8002754
Cold Brook,4.30E+12,8002777
Jackson Brook,4.30E+12,8002783
Stillwater Brook,4.30E+12,8002786
Bradford Brook,4.30E+12,8002788
West Brook,4.30E+12,8002824
North Branch Great Chazy River,4.30E+12,8002838
Mount Hope Brook,4.30E+12,8002847
Big Brook,4.30E+12,8002849
Big Brook,4.30E+12,8002882
La Chute,4.30E+12,8002971
South Inlet,4.30E+12,8002913
Sucker Brook,4.30E+12,8002915
Round Pond Brook,4.30E+12,8002990
Black Creek,4.30E+12,8002999
Little Chazy River,4.30E+12,8003001
Shedden Brook,4.30E+12,8003024
Beaver Brook,4.30E+12,8003064
Great Chazy River,4.30E+12,8003076
Bullis Brook,4.30E+12,8003078
East Creek,4.30E+12,8003086
Robinson Brook,4.30E+12,8003095
Mud Hollow Brook,4.30E+12,8003097
Hollow Brook,4.30E+12,8003098
La Chute,4.30E+12,8003126
North Fork East Creek,4.30E+12,8003113
North Branch Great Chazy River,4.30E+12,8003124
Boquet River,4.30E+12,8003129
North Branch Boquet River,4.30E+12,8003130
East Slang Creek,4.30E+12,8003178
Mill Brook,4.30E+12,8003181
Pond Brook,4.30E+12,8003190
Witherspoon Brook,4.30E+12,8003206
Great Chazy River,4.30E+12,8003208
Pond Brook,4.30E+12,8003209
The Branch,4.30E+12,8003213
Beaver Brook,4.30E+12,8003217
Doyle Brook,4.30E+12,8003219
Bartlett Brook,4.30E+12,8003220
Little Otter Creek,4.30E+12,8003229
North Branch Great Chazy River,4.30E+12,8003237
South Slang Creek,4.30E+12,8003250
North Branch Great Chazy River,4.30E+12,8003296
Fivemile Creek,4.30E+12,8003307
Mullen Brook,4.30E+12,8003330
La Chute,4.30E+12,8003337
Spruce Mill Brook,4.30E+12,8003343
Bullis Brook,4.30E+12,8003361
La Chute,4.30E+12,8003366
Bartlett Brook,4.30E+12,8003371
Mill Brook,4.30E+12,8003390
Hollow Brook,4.30E+12,8003396
Great Chazy River,4.30E+12,8003409
Boyington Brook,4.30E+12,8003413
Roaring Brook,4.30E+12,8003428
Stevens Brook,4.30E+12,8003425
Phelps Brook,4.30E+12,8003432
Black Creek,4.30E+12,8003456
Brandywine Brook,4.30E+12,8003461
Church Brook,4.30E+12,8003470
Slide Brook,4.30E+12,8003472
Indian Brook,4.30E+12,8003481
Mount Hope Brook,4.30E+12,8003519
Indian Brook,4.30E+12,8003524
La Chute,4.30E+12,8003533
Roaring Brook,4.30E+12,8003559
Haymeadow Brook,4.30E+12,8003613
Pond Brook,4.30E+12,8003596
Thorp Brook,4.30E+12,8003606
Mud Hollow Brook,4.30E+12,8003612
Cold Brook,4.30E+12,8003622
Great Chazy River,4.30E+12,8003624
Beaver Meadow Brook,4.30E+12,8003646
Horton Brook,4.30E+12,8003653
Huddle Brook,4.30E+12,8003682
Indian Brook,4.30E+12,8003745
Trout Brook,4.30E+12,8003755
Jones Brook,4.30E+12,8003765
South Inlet,4.30E+12,8003768
Jones Brook,4.30E+12,8003776
Rock River,4.30E+12,8003783
Little Otter Creek,4.30E+12,8003795
Lewis Creek,4.30E+12,8003797
Big Hollow Branch,4.30E+12,8003801
Little Otter Creek,4.30E+12,8003817
North Branch Great Chazy River,4.30E+12,8003844
Great Chazy River,4.30E+12,8003857
Cold Brook,4.30E+12,8003862
Chapman Brook,4.30E+12,8003870
Pond Brook,4.30E+12,8003882
La Platte River,4.30E+12,8003884
Goose Creek,4.30E+12,8003911
Jewett Brook,4.30E+12,8003934
Mount Hope Brook,4.30E+12,8003947
Hague Brook,4.30E+12,8003949
Carman Brook,4.30E+12,8003959
North Branch Boquet River,4.30E+12,8003960
Sperry Brook,4.30E+12,8003962
South Slang Creek,4.30E+12,8003984
Putnam Creek,4.30E+12,8003988
Jones Brook,4.30E+12,8004000
Great Chazy River,4.30E+12,8004018
Salmon River,4.30E+12,8004027
Marble River,4.30E+12,8004042
Trout Brook,4.30E+12,8004069
Little Otter Creek,4.30E+12,8004091
La Chute,4.30E+12,8004093
South Bay Creek,4.30E+12,8004097
Cranberry Creek,4.30E+12,8004103
Brandy Brook,4.30E+12,8004104
Fly Brook,4.30E+12,8004120
Roaring Brook,4.30E+12,8004121
Bingham Brook,4.30E+12,8004129
Pike Brook,4.30E+12,8004134
Great Chazy River,4.30E+12,8004136
Charcoal Creek,4.30E+12,8004173
North Branch Great Chazy River,4.30E+12,8004175
Gravestone Brook,4.30E+12,8004180
Robinson Brook,4.30E+12,8004185
Witherspoon Brook,4.30E+12,8004186
Pike River,4.30E+12,8004226
Mud Brook,4.30E+12,8004230
Graves Brook,4.30E+12,8004270
Edmunds Brook,4.30E+12,8004277
Saxe Brook,4.30E+12,8004289
Sperry Brook,4.30E+12,8004321
Sanford Brook,4.30E+12,8004334
Pike River,4.30E+12,8004348
Spaulding Brook,4.30E+12,8004362
Arnold Brook,4.30E+12,8004363
La Chute,4.30E+12,8004368
Hale Brook,4.30E+12,8004373
Putnam Creek,4.30E+12,8004374
Steele Brook,4.30E+12,8004384
Hollow Brook,4.30E+12,8004387
Boquet River,4.30E+12,8004404
Lewis Creek,4.30E+12,8004414
Brandy Brook,4.30E+12,8004432
South Inlet,4.30E+12,8004472
La Chute,4.30E+12,8004475
Mill River,4.30E+12,8004494
Little Otter Creek,4.30E+12,8004532
La Platte River,4.30E+12,8004539
Indian Brook,4.30E+12,8004553
North Branch Great Chazy River,4.30E+12,8004557
Indian Brook,4.30E+12,8004559
Boquet River,4.30E+12,8004579
Great Chazy River,4.30E+12,8004585
Sucker Brook,4.30E+12,8004586
Mill Brook,4.30E+12,8004617
Pond Brook,4.30E+12,8004615
Allen Brook,4.30E+12,8004648
Bullis Brook,4.30E+12,8004674
Northwest Bay Brook,4.30E+12,8004678
Trout Pond Brook,4.30E+12,8004687
Chapman Brook,4.30E+12,8004695
La Chute,4.30E+12,8004702
La Chute,4.30E+12,8004730
North Fork Boquet River,4.30E+12,8004745
Indian Brook,4.30E+12,8004759
Northwest Bay Brook,4.30E+12,8004784
Pike River,4.30E+12,8004795
Lewis Creek,4.30E+12,8004810
West Brook,4.30E+12,8004843
Missisquoi River,4.30E+12,8004853
Great Chazy River,4.30E+12,8004859
Great Chazy River,4.30E+12,8004887
South Slang Creek,4.30E+12,8004870
Sperry Brook,4.30E+12,8004905
Potash Brook,4.30E+12,8004932
Tracy Brook,4.30E+12,8004941
Tracy Brook,4.30E+12,8004942
Burpee Brook,4.30E+12,8004951
Dead Creek,4.30E+12,8005017
Putnam Creek,4.30E+12,8005012
Sperry Brook,4.30E+12,8005025
Big Hollow Branch,4.30E+12,8005052
Chilson Brook,4.30E+12,8005059
Riley Brook,4.30E+12,8005061
Bullis Brook,4.30E+12,8005066
Pine Lake Brook,4.30E+12,8005068
Bartlett Brook,4.30E+12,8005116
Big Brook,4.30E+12,8005119
Brandy Brook,4.30E+12,8005132
La Chute,4.30E+12,8005158
Graves Brook,4.30E+12,8005155
McKenzie Brook,4.30E+12,8005162
Little Otter Creek,4.30E+12,8005168
South Fork East Creek,4.30E+12,8005176
La Chute,4.30E+12,8005181
Pike Brook,4.30E+12,8005182
La Chute,4.30E+12,8005187
South Inlet,4.30E+12,8005204
Steele Brook,4.30E+12,8005208
Deer Pond Brook,4.30E+12,8005232
Groat Creek,4.30E+12,8005233
Great Chazy River,4.30E+12,8005236
Bartlett Brook,4.30E+12,8005246
Little Otter Creek,4.30E+12,8005255
South Slang Creek,4.30E+12,8005261
Pike River,4.30E+12,8005263
Brush Creek,4.30E+12,8005270
Beaver Brook,4.30E+12,8005302
Hospital Creek,4.30E+12,8005306
Farrell Brook,4.30E+12,8005330
Thorp Brook,4.30E+12,8005344
Bartlett Brook,4.30E+12,8005361
La Chute,4.30E+12,8005370
Sanford Brook,4.30E+12,8005394
Trout Brook,4.30E+12,8005427
Little Otter Creek,4.30E+12,8005430
Rock River,4.30E+12,8005436
Deer Pond Brook,4.30E+12,8005437
Great Chazy River,4.30E+12,8005445
South Slang Creek,4.30E+12,8005467
Barton Brook,4.30E+12,8005482
East Branch Missisquoi River,4.30E+12,8005502
Riley Brook,4.30E+12,8005504
Crooked Brook,4.30E+12,8005507
Church Brook,4.30E+12,8005519
Bingham Brook,4.30E+12,8005549
Chapman Brook,4.30E+12,8005571
Spruce Mill Brook,4.30E+12,8005573
Half Mile Brook,4.30E+12,8005578
Pond Brook,4.30E+12,8005579
Cold Brook,4.30E+12,8005585
North Branch Boquet River,4.30E+12,8005615
Farrell Brook,4.30E+12,8005621
La Chute,4.30E+12,8005637
Farrell Brook,4.30E+12,8005658
South Slang Creek,4.30E+12,8005660
Allen Brook,4.30E+12,8005689
Saint Germaine Brook,4.30E+12,8005690
Mill River,4.30E+12,8005747
Hospital Creek,4.30E+12,8005756
Silver Stream,4.30E+12,8005761
Pike Brook,4.30E+12,8005775
La Chute,4.30E+12,8005789
Dead Creek,4.30E+12,8005800
Beaver Brook,4.30E+12,8005835
Putnam Creek,4.30E+12,8005847
Great Chazy River,4.30E+12,8005859
Alder Run,4.30E+12,8005880
Mineral Brook,4.30E+12,8005905
Sisco Brook,4.30E+12,8005951
Haymeadow Brook,4.30E+12,8005955
La Platte River,4.30E+12,8005990
Lewis Creek,4.30E+12,8005994
North Branch Great Chazy River,4.30E+12,8006044
Mud Creek,4.30E+12,8006055
West Brook,4.30E+12,8006058
Eel Creek,4.30E+12,8006065
Graves Brook,4.30E+12,8006093
Putnam Creek,4.30E+12,8006110
Stone Bridge Brook,4.30E+12,8006124
Half Mile Brook,4.30E+12,8006142
Indian Brook,4.30E+12,8006162
Deer Pond Brook,4.30E+12,8006167
Guay Creek,4.30E+12,8006168
Round Pond Brook,4.30E+12,8006170
Tracy Brook,4.30E+12,8006186
La Chute,4.30E+12,8006208
La Chute,4.30E+12,8006217
Brandy Brook,4.30E+12,8006228
Pond Brook,4.30E+12,8006234
South Inlet,4.30E+12,8006238
Jackson Brook,4.30E+12,8006241
Tracy Brook,4.30E+12,8006261
Allen Brook,4.30E+12,8006263
La Chute,4.30E+12,8006266
Furnace Brook,4.30E+12,8006294
Bingham Brook,4.30E+12,8006311
South Inlet,4.30E+12,8006325
Indian Brook,4.30E+12,8006326
Lewis Creek,4.30E+12,8006384
Putnam Creek,4.30E+12,8006387
Sucker Brook,4.30E+12,8006391
Pond Brook,4.30E+12,8006393
Bullis Brook,4.30E+12,8006397
Stony Brook,4.30E+12,8006405
Pond Brook,4.30E+12,8006408
Jewett Brook,4.30E+12,8006429
Barton Brook,4.30E+12,8006431
Sucker Brook,4.30E+12,8006435
Sperry Brook,4.30E+12,8006440
Pond Brook,4.30E+12,8006451
La Chute,4.30E+12,8006460
La Chute,4.30E+12,8006484
Farrell Brook,4.30E+12,8006486
Youngman Brook,4.30E+12,8006503
Phelps Brook,4.30E+12,8006523
La Chute,4.30E+12,8006525
Black River,4.30E+12,8006545
Mill River,4.30E+12,8006549
La Chute,4.30E+12,8006560
Wolf Pond Brook,4.30E+12,8006565
Pike River,4.30E+12,8006573
Northwest Bay Brook,4.30E+12,8006581
Stillwater Brook,4.30E+12,8006592
Gravestone Brook,4.30E+12,8006640
Great Chazy River,4.30E+12,8006650
Brandy Brook,4.30E+12,8006682
Great Chazy River,4.30E+12,8006687
Sperry Brook,4.30E+12,8006698
Stone Bridge Brook,4.30E+12,8006718
La Chute,4.30E+12,8006720
Putnam Creek,4.30E+12,8006738
Cold Brook,4.30E+12,8006763
Brandy Brook,4.30E+12,8006766
North Branch Boquet River,4.30E+12,8006773
Putnam Creek,4.30E+12,8006803
La Platte River,4.30E+12,8006797
East Slang Creek,4.30E+12,8006827
Great Chazy River,4.30E+12,8006880
Wolf Pond Brook,4.30E+12,8006863
Graves Brook,4.30E+12,8006877
Fivemile Creek,4.30E+12,8006882
Robinson Brook,4.30E+12,8006893
Huddle Brook,4.30E+12,8006992
Sperry Brook,4.30E+12,8006997
South Bay Creek,4.30E+12,8007018
Mill River,4.30E+12,8007026
Thorp Brook,4.30E+12,8007031
Little Ausable River,4.30E+12,8007034
Mill Brook,4.30E+12,8007039
Little Otter Creek,4.30E+12,8007054
Brandy Brook,4.30E+12,8007063
Indian Brook,4.30E+12,8007069
Beaver Brook,4.30E+12,8007074
Little Otter Creek,4.30E+12,8007082
Smith Brook,4.30E+12,8007087
Pond Brook,4.30E+12,8007142
Graves Brook,4.30E+12,8007169
Mill River,4.30E+12,8007200
The Branch,4.30E+12,8007204
Chilson Brook,4.30E+12,8007221
North Branch Great Chazy River,4.30E+12,8007235
Farrell Brook,4.30E+12,8007240
Rock River,4.30E+12,8007247
Maquam Creek,4.30E+12,8007254
Phelps Brook,4.30E+12,8007255
Trout Pond Brook,4.30E+12,8007256
Half Mile Brook,4.30E+12,8007261
Sucker Brook,4.30E+12,8007274
Pond Brook,4.30E+12,8007275
Pike Brook,4.30E+12,8007302
Big Hollow Branch,4.30E+12,8007288
Boyington Brook,4.30E+12,8007293
Pike River,4.30E+12,8007311
Farrell Brook,4.30E+12,8007316
La Chute,4.30E+12,8007337
Shelving Rock Brook,4.30E+12,8007339
Fivemile Creek,4.30E+12,8007340
Groat Creek,4.30E+12,8007403
Pike River,4.30E+12,8007414
Doyle Brook,4.30E+12,8007424
Fly Brook,4.30E+12,8007431
Kimball Brook,4.30E+12,8007434
Mill Brook,4.30E+12,8007448
La Chute,4.30E+12,8007449
Hague Brook,4.30E+12,8007488
Putnam Creek,4.30E+12,8007496
Black River,4.30E+12,8007504
Pike River,4.30E+12,8007507
Sperry Brook,4.30E+12,8007545
North Branch Great Chazy River,4.30E+12,8007559
Stone Bridge Brook,4.30E+12,8007567
La Chute,4.30E+12,8007610
Stacy Brook,4.30E+12,8007612
East Slang Creek,4.30E+12,8007617
East Slang Creek,4.30E+12,8007630
Groat Creek,4.30E+12,8007632
Rea Brook,4.30E+12,8007634
Jewett Brook,4.30E+12,8007638
Stacy Brook,4.30E+12,8007640
La Chute,4.30E+12,8007669
Jabe Pond Brook,4.30E+12,8007698
Pond Brook,4.30E+12,8007701
Sperry Brook,4.30E+12,8007703
Pike River,4.30E+12,8007704
Groat Creek,4.30E+12,8007708
North Branch Great Chazy River,4.30E+12,8007727
Black River,4.30E+12,8007740
Beaver Brook,4.30E+12,8007749
Pond Brook,4.30E+12,8007769
Mud Creek,4.30E+12,8007771
South Slang Creek,4.30E+12,8007800
Finkle Brook,4.30E+12,8007812
East Creek,4.30E+12,8007827
Big Hollow Branch,4.30E+12,8007843
Pike Brook,4.30E+12,8007847
Patrick Brook,4.30E+12,8007863
Mountain Brook,4.30E+12,8007866
Steele Brook,4.30E+12,8007875
Hammond Brook,4.30E+12,8007890
Black Creek,4.30E+12,8007913
Boquet River,4.30E+12,8007919
Trout Pond Brook,4.30E+12,8007923
Lewis Creek,4.30E+12,8007924
Jones Brook,4.30E+12,8007951
Falls Brook,4.30E+12,8007975
Jones Brook,4.30E+12,8007998
Bullis Brook,4.30E+12,8007999
Pond Brook,4.30E+12,8008000
Sanford Brook,4.30E+12,8008015
La Platte River,4.30E+12,8008027
Corbeau Creek,4.30E+12,8008028
North Fork Boquet River,4.30E+12,8008064
Pond Brook,4.30E+12,8008071
Trout Pond Brook,4.30E+12,8008086
Kimball Brook,4.30E+12,8008101
Kerner Brook,4.30E+12,8008121
Eel Creek,4.30E+12,8008122
East Slang Creek,4.30E+12,8008144
Greenland Brook,4.30E+12,8008180
La Chute,4.30E+12,8008182
Pike River,4.30E+12,8008208
Northwest Bay Brook,4.30E+12,8008221
Little Otter Creek,4.30E+12,8008218
Bingham Brook,4.30E+12,8008248
Farrell Brook,4.30E+12,8008254
Mud Creek,4.30E+12,8008263
South Fork East Creek,4.30E+12,8008265
Kenney Brook,4.30E+12,8008284
Jones Brook,4.30E+12,8008295
Black River,4.30E+12,8008318
La Chute,4.30E+12,8008312
Sanford Brook,4.30E+12,8008350
Marsh Brook,4.30E+12,8008355
Sample Brook,4.30E+12,8008367
Stacy Brook,4.30E+12,8008400
Fivemile Creek,4.30E+12,8008442
North Branch Boquet River,4.30E+12,8008457
Potash Brook,4.30E+12,8008470
Marsh Brook,4.30E+12,8008474
Pond Brook,4.30E+12,8008478
Pond Brook,4.30E+12,8008480
North Branch Great Chazy River,4.30E+12,8008493
Pike River,4.30E+12,8008533
Jabe Pond Brook,4.30E+12,8008540
Indian Brook,4.30E+12,8008548
Bullis Brook,4.30E+12,8008581
Roaring Brook,4.30E+12,8008578
Great Chazy River,4.30E+12,8008582
Salmon River,4.30E+12,8008584
Little Otter Creek,4.30E+12,8008587
Lewis Creek,4.30E+12,8008591
Indian Brook,4.30E+12,8008596
La Chute,4.30E+12,8008609
Pond Brook,4.30E+12,8008628
Pepper Brook,4.30E+12,8008637
Hale Brook,4.30E+12,8008661
Groat Creek,4.30E+12,8008693
Pond Brook,4.30E+12,8008705
Rugg Brook,4.30E+12,8008720
Fivemile Creek,4.30E+12,8008729
Pond Brook,4.30E+12,8008736
Malletts Creek,4.30E+12,8008748
Riley Brook,4.30E+12,8008760
Roaring Brook,4.30E+12,8008789
Kimball Brook,4.30E+12,8008793
Spruce Mill Brook,4.30E+12,8008812
Fly Brook,4.30E+12,8008825
Coughlin Brook,4.30E+12,8008828
Mount Hope Brook,4.30E+12,8008838
Bartlett Brook,4.30E+12,8008847
Mill Brook,4.30E+12,8008858
Pike Brook,4.30E+12,8008864
Kennon Brook,4.30E+12,8008897
Sperry Brook,4.30E+12,8008904
Beaver Brook,4.30E+12,8008927
Boyington Brook,4.30E+12,8008979
East Creek,4.30E+12,8008980
Pond Brook,4.30E+12,8009001
Beaver Brook,4.30E+12,8009014
Little Otter Creek,4.30E+12,8009030
Sucker Brook,4.30E+12,8009045
La Chute,4.30E+12,8009089
Stone Bridge Brook,4.30E+12,8009110
Charcoal Creek,4.30E+12,8009116
Rugg Brook,4.30E+12,8009134
Deer Pond Brook,4.30E+12,8009143
Great Chazy River,4.30E+12,8009145
Pond Brook,4.30E+12,8009146
Great Chazy River,4.30E+12,8009185
Kerner Brook,4.30E+12,8009197
Mill Brook,4.30E+12,8009225
Slide Brook,4.30E+12,8009304
Robinson Brook,4.30E+12,8009363
Marsh Brook,4.30E+12,8009378
Roaring Brook,4.30E+12,8009393
Furnace Brook,4.30E+12,8009404
Rugg Brook,4.30E+12,8009412
Spring Brook,4.30E+12,8009413
Deer Pond Brook,4.30E+12,8009426
Mill Brook,4.30E+12,8009447
Putnam Creek,4.30E+12,8009450
Putnam Creek,4.30E+12,8009459
Beaver Brook,4.30E+12,8009475
Saxe Brook,4.30E+12,8009481
Pike River,4.30E+12,8009494
Putnam Creek,4.30E+12,8009495
Jewett Brook,4.30E+12,8009501
Pond Brook,4.30E+12,8009510
South Slang Creek,4.30E+12,8009520
South Inlet,4.30E+12,8009516
South Slang Creek,4.30E+12,8009522
Hale Brook,4.30E+12,8009523
Rock River,4.30E+12,8009527
Little Otter Creek,4.30E+12,8009536
Hammond Brook,4.30E+12,8009540
North Branch Great Chazy River,4.30E+12,8009545
La Chute,4.30E+12,8009556
La Chute,4.30E+12,8009562
North Branch Great Chazy River,4.30E+12,8009574
South Inlet,4.30E+12,8009624
Roaring Brook,4.30E+12,8009594
La Chute,4.30E+12,8009620
La Chute,4.30E+12,8009621
Putnam Creek,4.30E+12,8009630
Little Otter Creek,4.30E+12,8009631
Pike River,4.30E+12,8009662
Brandy Brook,4.30E+12,8009664
Saint Germaine Brook,4.30E+12,8009702
The Branch,4.30E+12,8009704
Farrell Brook,4.30E+12,8009705
South Inlet,4.30E+12,8009710
Hague Brook,4.30E+12,8009784
La Chute,4.30E+12,8009807
South Fork East Creek,4.30E+12,8009822
Wolf Pond Brook,4.30E+12,8009862
Boyington Brook,4.30E+12,8009889
Great Chazy River,4.30E+12,8009974
Bullis Brook,4.30E+12,8009935
Tracy Brook,4.30E+12,8009938
Cold Brook,4.30E+12,8009941
Doyle Brook,4.30E+12,8009944
Hospital Creek,4.30E+12,8009945
La Chute,4.30E+12,8009954
Black River,4.30E+12,8009955
Little Otter Creek,4.30E+12,8009962
Beaver Brook,4.30E+12,8009963
Sample Brook,4.30E+12,8009987
La Platte River,4.30E+12,8009999
La Chute,4.30E+12,8010017
Mud Hollow Brook,4.30E+12,8010058
Chapman Brook,4.30E+12,8010077
Indian Brook,4.30E+12,8010078
North Fork East Creek,4.30E+12,8010087
Sperry Brook,4.30E+12,8010090
Cold Brook,4.30E+12,8010097
Wolf Pond Brook,4.30E+12,8010100
Bullis Brook,4.30E+12,8010115
Groat Creek,4.30E+12,8010127
Sperry Brook,4.30E+12,8010139
South Slang Creek,4.30E+12,8010158
Sperry Brook,4.30E+12,8010194
Watson Brook,4.30E+12,8010205
La Chute,4.30E+12,8010226
La Chute,4.30E+12,8010232
Pike River,4.30E+12,8010241
Horton Brook,4.30E+12,8010244
Smith Brook,4.30E+12,8010254
Black River,4.30E+12,8010283
Wolf Pond Brook,4.30E+12,8010292
La Chute,4.30E+12,8010300
Roaring Brook,4.30E+12,8010317
Haymeadow Brook,4.30E+12,8010353
West Branch Missisquoi River,4.30E+12,8010354
Sperry Brook,4.30E+12,8010361
Little Otter Creek,4.30E+12,8010389
Rock River,4.30E+12,8010386
Hammond Brook,4.30E+12,8010395
Sanford Brook,4.30E+12,8010397
Wolf Pond Brook,4.30E+12,8010403
Mill River,4.30E+12,8010453
Putnam Creek,4.30E+12,8010474
Deer Pond Brook,4.30E+12,8010494
La Chute,4.30E+12,8010521
Wolf Pond Brook,4.30E+12,8010538
Phelps Brook,4.30E+12,8010532
La Chute,4.30E+12,8010537
Potash Brook,4.30E+12,8010543
Riley Brook,4.30E+12,8010552
Great Chazy River,4.30E+12,8010567
Stevens Brook,4.30E+12,8010622
Little Otter Creek,4.30E+12,8010639
Northwest Bay Brook,4.30E+12,8010652
Indian Brook,4.30E+12,8010670
La Chute,4.30E+12,8010692
North Branch Great Chazy River,4.30E+12,8010699
La Platte River,4.30E+12,8010724
Little Otter Creek,4.30E+12,8010740
Northwest Bay Brook,4.30E+12,8010759
Dead Creek,4.30E+12,8010766
Chapman Brook,4.30E+12,8010776
North Branch Great Chazy River,4.30E+12,8010781
Great Chazy River,4.30E+12,8010790
Bullis Brook,4.30E+12,8010807
North Branch Great Chazy River,4.30E+12,8010815
Brandy Brook,4.30E+12,8010821
La Chute,4.30E+12,8010826
Pine Lake Brook,4.30E+12,8010861
Fly Brook,4.30E+12,8010882
Hale Brook,4.30E+12,8010902
Rock River,4.30E+12,8010908
Greenland Brook,4.30E+12,8010912
Pike River,4.30E+12,8010917
Hammond Brook,4.30E+12,8010921
Stevens Brook,4.30E+12,8010940
La Chute,4.30E+12,8010983
Putnam Creek,4.30E+12,8010984
Pond Brook,4.30E+12,8010991
Big Hollow Branch,4.30E+12,8010999
Sperry Brook,4.30E+12,8011009
Pike River,4.30E+12,8011021
Bullis Brook,4.30E+12,8011028
Huddle Brook,4.30E+12,8011040
Pond Brook,4.30E+12,8011056
Beaver Brook,4.30E+12,8011073
Little Otter Creek,4.30E+12,8011076
Marsh Brook,4.30E+12,8011087
Round Pond Brook,4.30E+12,8011100
Farrell Brook,4.30E+12,8011109
Little Ausable River,4.30E+12,8011118
Fivemile Creek,4.30E+12,8011119
Lewis Creek,4.30E+12,8011127
Lewis Creek,4.30E+12,8011135
Fly Brook,4.30E+12,8011140
Jones Brook,4.30E+12,8011144
Stillwater Brook,4.30E+12,8011150
Riley Brook,4.30E+12,8011151
Kelley Brook,4.30E+12,8011209
Hague Brook,4.30E+12,8011226
La Chute,4.30E+12,8011240
Beaver Creek,4.30E+12,8011243
Black River,4.30E+12,8011252
Richelieu River,4.30E+12,8000016
Saranac River,4.30E+12,6001613
Great Chazy River,4.30E+12,8011293
North Branch Great Chazy River,4.30E+12,8011298
King Brook,4.30E+12,8011299
Park Brook,4.30E+12,8011300
Great Chazy River,4.30E+12,8011302
Bullis Brook,4.30E+12,8011318
Great Chazy River,4.30E+12,8011319
Deep Inlet Brook,4.30E+12,8011329
Graves Brook,4.30E+12,8011344
Rivière aux Brochets Nord,4.30E+12,8011353
Ruisseau Emery-Campbell,4.30E+12,8011387
Ruisseau Morpions,4.30E+12,8011404
Ruisseau Charron,4.30E+12,8011408
Ruisseau Tétrault-Breault,4.30E+12,8011414
Ruisseau au Castor,4.30E+12,8011415
La Grande Décharge,4.30E+12,8011441
Sous-embranchement Leduc-Fadack,4.30E+12,8011444
Ruisseau Meigs,4.30E+12,8011448
Ruisseau Bellefroid-Dandurand,4.30E+12,8011463
Ruisseau Morpions,4.30E+12,8011465
Ruisseau Brandy,4.30E+12,8011466
Ruisseau Fortin,4.30E+12,8011470
Cours d'eau Larochelle,4.30E+12,8011480
Cours d'eau Major,4.30E+12,8011482
La Grande Décharge,4.30E+12,8011554
Ruisseau Beaudoin,4.30E+12,8011490
Décharge des Vingt,4.30E+12,8011499
Ruisseau Lacoste,4.30E+12,8011500
Ruisseau Brandy,4.30E+12,8011510
Ruisseau Bissonnette,4.30E+12,8011526
Ruisseau Grothers,4.30E+12,8011527
Branche Massicotte-Marchesseault,4.30E+12,8011531
Ruisseau Phoenix-Campbell,4.30E+12,8011543
Ruisseau au Castor,4.30E+12,8011544
Ruisseau Demers,4.30E+12,8011546
Cours d'eau Howick-Leduc,4.30E+12,8011551
Ruisseau Forgues,4.30E+12,8011549
Ruisseau Campbell,4.30E+12,8011552
Embranchement Holzgang-Messier,4.30E+12,8011557
Ruisseau Campbell,4.30E+12,8011561
Ruisseau Fortin,4.30E+12,8011569
Embranchement Brodeur,4.30E+12,8011650
Ruisseau Ewing,4.30E+12,8011600
Ruisseau Black,4.30E+12,8011578
Ruisseau Campbell-Dufresne,4.30E+12,8011585
Branche Ouest,4.30E+12,8011605
Embranchement Béranger,4.30E+12,8011610
Ruisseau Ménard,4.30E+12,8011615
Cours d'eau Plante,4.30E+12,8011616
Ruisseau Campbell,4.30E+12,8011617
